Time	LIT0_freq	LIT1_freq	LIT2_freq	LIT3_freq	MID4_freq	MID5_freq	BIG6_freq	BIG7_freq	LIT0_util	LIT1_util	LIT2_util	LIT3_util	MID4_util	MID5_util	BIG6_util	BIG7_util	MIF_Freq	GPU_Freq	GPU_Load	BIG	MID	LITTLE	LIT_state	MID_state	BIG_state	GPU_state	TPU_state	batt_volt	batt_curr	LIT0_governer	LIT1_governer	LIT2_governer	LIT3_governer	MID4_governer	MID5_governer	BIG6_governer	BIG7_governer	LIT0_fw_freq	MID4_fw_freq	BIG6_fw_freq	EOL
16	1098000	1098000	1098000	1098000	1836000	1836000	1106000	1106000	0	0	0	0	0	0	0	0	1014000	202	0	36000	38000	38000	0	0	0	0	0	4325000	1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1098000	1836000	1106000	EOL
17	1098000	1098000	1098000	1098000	1836000	1836000	1106000	1106000	0	0	0	0	0	0	0	0	1014000	202	0	36000	38000	38000	0	0	0	0	0	4325000	1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1098000	1836000	1106000	EOL
18	1098000	1098000	1098000	1098000	1836000	1836000	1106000	1106000	0	0	0	0	0	0	0	0	1014000	202	0	36000	37000	38000	0	0	0	0	0	4325000	1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1098000	1836000	1106000	EOL
19	1098000	1098000	1098000	1098000	1836000	1836000	1106000	1106000	0	0	0	0	0	0	0	0	1014000	202	0	36000	37000	38000	0	0	0	0	0	4325000	1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1098000	1836000	1106000	EOL
20	1098000	1098000	1098000	1098000	1836000	1836000	1106000	1106000	0	0	0	0	0	0	0	0	1014000	202	0	36000	37000	38000	0	0	0	0	0	4325000	1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1098000	1836000	1106000	EOL
21	1098000	1098000	1098000	1098000	1836000	1836000	1106000	1106000	0	0	0	0	0	0	0	0	1014000	202	0	36000	37000	38000	0	0	0	0	0	4325000	1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	1098000	1836000	1106000	EOL
22	1098000	1098000	1098000	1098000	1836000	1836000	1106000	1106000	0	0	0	0	100	0	0	0	1014000	202	0	36000	37000	38000	0	0	0	0	0	4325000	1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	930000	1491000	1106000	EOL
23	930000	930000	930000	930000	1491000	1491000	1106000	1106000	0	0	0	0	0	0	0	0	845000	202	0	36000	37000	37000	0	0	0	0	0	4325000	1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	930000	1491000	1106000	EOL
24	930000	930000	930000	930000	1491000	1491000	1106000	1106000	0	0	0	0	0	0	0	0	845000	202	0	36000	37000	37000	0	0	0	0	0	4325000	1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	930000	1491000	1106000	EOL
25	930000	930000	930000	930000	1491000	1491000	1106000	1106000	0	0	0	0	0	0	0	0	845000	202	0	36000	37000	37000	0	0	0	0	0	4325000	1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	930000	1491000	1106000	EOL
26	930000	930000	930000	930000	1491000	1491000	1106000	1106000	0	0	0	0	0	0	0	0	845000	202	0	36000	37000	37000	0	0	0	0	0	4325000	1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	930000	1491000	1106000	EOL
27	930000	930000	930000	930000	1491000	1491000	1106000	1106000	0	0	0	0	0	0	0	0	845000	202	0	36000	37000	37000	0	0	0	0	0	4325000	1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	930000	1491000	1106000	EOL
28	930000	930000	930000	930000	1491000	1491000	1106000	1106000	0	0	0	0	0	0	0	0	845000	202	0	36000	37000	37000	0	0	0	0	0	4325000	1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	930000	1491000	1106000	EOL
29	930000	930000	930000	930000	1491000	1491000	1106000	1106000	0	0	0	0	0	0	0	0	845000	202	0	36000	37000	37000	0	0	0	0	0	4325000	1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	930000	1328000	500000	EOL
30	930000	930000	930000	930000	1328000	1328000	500000	500000	0	0	0	0	100	0	0	0	845000	202	0	36000	38000	37000	0	0	0	0	0	4325000	1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	930000	1328000	500000	EOL
31	930000	930000	930000	930000	1328000	1328000	500000	500000	0	0	0	0	0	0	0	0	845000	202	0	36000	38000	37000	0	0	0	0	0	4325000	1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	930000	1328000	500000	EOL
32	930000	930000	930000	930000	1328000	1328000	500000	500000	0	0	0	0	0	0	0	0	845000	202	0	36000	38000	37000	0	0	0	0	0	4325000	1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	930000	1328000	500000	EOL
33	930000	930000	930000	930000	1328000	1328000	500000	500000	0	0	0	0	0	0	0	0	676000	202	0	36000	38000	37000	0	0	0	0	0	4325000	1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	930000	1328000	500000	EOL
34	930000	930000	930000	930000	1328000	1328000	500000	500000	0	0	0	0	0	0	0	0	676000	202	0	36000	38000	37000	0	0	0	0	0	4325000	1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	930000	1328000	500000	EOL
35	930000	930000	930000	930000	1328000	1328000	500000	500000	0	0	0	0	0	0	0	0	676000	202	0	36000	38000	37000	0	0	0	0	0	4325000	1562	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	sched_pixel	930000	1328000	500000	EOL
