Time	LIT0_freq	LIT1_freq	LIT2_freq	LIT3_freq	MID4_freq	MID5_freq	BIG6_freq	BIG7_freq	LIT0_util	LIT1_util	LIT2_util	LIT3_util	MID4_util	MID5_util	BIG6_util	BIG7_util	MIF_Freq	GPU_Freq	GPU_Load	BIG	MID	LITTLE	LIT_state	MID_state	BIG_state	GPU_state	TPU_state	batt_volt	batt_curr	LIT0_governer	LIT1_governer	LIT2_governer	LIT3_governer	MID4_governer	MID5_governer	BIG6_governer	BIG7_governer	EOL
2530	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4263906	718125	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2540	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4263906	718125	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2550	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	50	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4263906	718125	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2560	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4263906	718125	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2570	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	50	0	0	0	421000	202	0	38000	39000	38000	0	0	0	0	0	4263906	718125	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2580	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	50	0	0	0	0	421000	202	0	38000	38000	39000	0	0	0	0	0	4263906	718125	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2590	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4263906	718125	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2600	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4263906	718125	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2610	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	38000	39000	38000	0	0	0	0	0	4265468	750625	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2620	300000	300000	300000	300000	400000	400000	500000	500000	50	0	0	0	0	0	0	0	421000	202	0	38000	38000	38000	0	0	0	0	0	4265468	750625	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2630	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	33	0	0	0	421000	202	0	38000	38000	39000	0	0	0	0	0	4265468	750625	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2640	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	50	0	0	0	421000	202	0	38000	39000	38000	0	0	0	0	0	4265468	750625	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2650	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	38000	38000	39000	0	0	0	0	0	4265468	750625	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2660	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	38000	39000	38000	0	0	0	0	0	4265468	750625	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2670	300000	300000	300000	300000	400000	400000	500000	500000	50	0	0	0	50	0	0	0	421000	202	0	38000	39000	38000	0	0	0	0	0	4265468	750625	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2680	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4265468	750625	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2690	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	38000	38000	39000	0	0	0	0	0	4265468	750625	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2700	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4265468	750625	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2710	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	38000	39000	38000	0	0	0	0	0	4265468	750625	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2720	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	50	0	0	0	421000	202	0	38000	39000	38000	0	0	0	0	0	4265468	750625	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2730	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4265468	750625	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2740	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4265468	750625	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2750	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	50	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4265468	750625	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2760	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	50	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4265468	750625	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2770	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	38000	38000	38000	0	0	0	0	0	4265468	750625	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2780	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4265468	750625	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2790	300000	300000	300000	300000	400000	400000	500000	500000	0	0	50	0	0	0	0	0	421000	202	0	38000	38000	38000	0	0	0	0	0	4265468	750625	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2800	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	50	0	0	0	421000	202	0	38000	38000	38000	0	0	0	0	0	4265468	750625	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2810	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4265468	750625	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2820	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4265468	750625	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2830	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	50	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4265468	750625	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2840	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	38000	38000	39000	0	0	0	0	0	4265468	750625	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2850	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	38000	38000	38000	0	0	0	0	0	4265312	750625	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2860	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	38000	39000	38000	0	0	0	0	0	4265312	767812	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2870	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	50	0	0	0	421000	202	0	38000	39000	38000	0	0	0	0	0	4265312	767812	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2880	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	38000	39000	38000	0	0	0	0	0	4265312	767812	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2890	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	38000	38000	39000	0	0	0	0	0	4265312	767812	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2900	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	38000	38000	39000	0	0	0	0	0	4265312	767812	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2910	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	50	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4265312	767812	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2920	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4265312	767812	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2930	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	50	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4265312	767812	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2940	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	38000	39000	38000	0	0	0	0	0	4265312	767812	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2950	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	50	50	0	0	0	421000	202	0	38000	38000	38000	0	0	0	0	0	4265312	767812	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2960	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4265312	767812	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2970	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	50	0	0	0	421000	202	0	38000	38000	39000	0	0	0	0	0	4265312	767812	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2980	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4265312	767812	performance	performance	performance	performance	performance	performance	performance	performance	EOL
2990	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4265312	767812	performance	performance	performance	performance	performance	performance	performance	performance	EOL
3000	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4265312	767812	performance	performance	performance	performance	performance	performance	performance	performance	EOL
3010	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	38000	38000	39000	0	0	0	0	0	4265312	767812	performance	performance	performance	performance	performance	performance	performance	performance	EOL
3020	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	50	0	0	0	421000	202	0	38000	38000	38000	0	0	0	0	0	4265312	767812	performance	performance	performance	performance	performance	performance	performance	performance	EOL
3030	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4265312	767812	performance	performance	performance	performance	performance	performance	performance	performance	EOL
3040	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4265312	767812	performance	performance	performance	performance	performance	performance	performance	performance	EOL
3050	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	38000	38000	38000	0	0	0	0	0	4265312	767812	performance	performance	performance	performance	performance	performance	performance	performance	EOL
3060	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	50	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4265312	767812	performance	performance	performance	performance	performance	performance	performance	performance	EOL
3070	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	38000	39000	38000	0	0	0	0	0	4265312	767812	performance	performance	performance	performance	performance	performance	performance	performance	EOL
3080	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	38000	39000	38000	0	0	0	0	0	4265312	767812	performance	performance	performance	performance	performance	performance	performance	performance	EOL
3090	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	33	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4265312	767812	performance	performance	performance	performance	performance	performance	performance	performance	EOL
3100	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	50	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4266093	760000	performance	performance	performance	performance	performance	performance	performance	performance	EOL
3110	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	38000	39000	38000	0	0	0	0	0	4266093	760000	performance	performance	performance	performance	performance	performance	performance	performance	EOL
3120	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4266093	760000	performance	performance	performance	performance	performance	performance	performance	performance	EOL
3130	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	50	0	0	0	421000	202	0	38000	38000	39000	0	0	0	0	0	4266093	760000	performance	performance	performance	performance	performance	performance	performance	performance	EOL
3140	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	38000	38000	39000	0	0	0	0	0	4266093	760000	performance	performance	performance	performance	performance	performance	performance	performance	EOL
3150	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4266093	760000	performance	performance	performance	performance	performance	performance	performance	performance	EOL
3160	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4266093	760000	performance	performance	performance	performance	performance	performance	performance	performance	EOL
3170	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	50	0	0	0	421000	202	0	38000	38000	39000	0	0	0	0	0	4266093	760000	performance	performance	performance	performance	performance	performance	performance	performance	EOL
3180	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4266093	760000	performance	performance	performance	performance	performance	performance	performance	performance	EOL
3190	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	38000	38000	38000	0	0	0	0	0	4266093	760000	performance	performance	performance	performance	performance	performance	performance	performance	EOL
3200	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	38000	38000	38000	0	0	0	0	0	4266093	760000	performance	performance	performance	performance	performance	performance	performance	performance	EOL
3210	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	38000	39000	38000	0	0	0	0	0	4266093	760000	performance	performance	performance	performance	performance	performance	performance	performance	EOL
3220	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	38000	38000	38000	0	0	0	0	0	4266093	760000	performance	performance	performance	performance	performance	performance	performance	performance	EOL
3230	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	33	50	0	0	0	421000	202	0	38000	38000	38000	0	0	0	0	0	4266093	760000	performance	performance	performance	performance	performance	performance	performance	performance	EOL
3240	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	38000	38000	38000	0	0	0	0	0	4266093	760000	performance	performance	performance	performance	performance	performance	performance	performance	EOL
3250	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4266093	760000	performance	performance	performance	performance	performance	performance	performance	performance	EOL
3260	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	38000	39000	38000	0	0	0	0	0	4266093	760000	performance	performance	performance	performance	performance	performance	performance	performance	EOL
3270	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	421000	202	0	38000	38000	38000	0	0	0	0	0	4266093	760000	performance	performance	performance	performance	performance	performance	performance	performance	EOL
3280	300000	300000	300000	300000	400000	400000	500000	500000	50	0	0	0	50	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4266093	760000	performance	performance	performance	performance	performance	performance	performance	performance	EOL
3290	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	50	0	0	50	845000	202	0	38000	38000	38000	0	0	0	0	0	4266093	760000	performance	performance	performance	performance	performance	performance	performance	performance	EOL
3300	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	546000	202	0	38000	38000	38000	0	0	0	0	0	4266093	760000	performance	performance	performance	performance	performance	performance	performance	performance	EOL
3310	300000	300000	300000	300000	400000	400000	500000	500000	0	0	100	50	0	0	0	0	546000	202	0	38000	38000	39000	0	0	0	0	0	4266093	760000	performance	performance	performance	performance	performance	performance	performance	performance	EOL
3320	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	50	0	0	0	546000	202	0	38000	38000	39000	0	0	0	0	0	4266093	760000	performance	performance	performance	performance	performance	performance	performance	performance	EOL
3330	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	50	546000	202	0	38000	39000	39000	0	0	0	0	0	4266093	760000	performance	performance	performance	performance	performance	performance	performance	performance	EOL
3340	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	845000	202	0	38000	38000	39000	0	0	0	0	0	4264375	756250	performance	performance	performance	performance	performance	performance	performance	performance	EOL
3350	300000	300000	300000	300000	400000	400000	500000	500000	0	50	0	0	50	0	0	0	546000	202	0	38000	38000	38000	0	0	0	0	0	4264375	756250	performance	performance	performance	performance	performance	performance	performance	performance	EOL
3360	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	50	0	0	0	546000	202	0	38000	38000	39000	0	0	0	0	0	4264375	756250	performance	performance	performance	performance	performance	performance	performance	performance	EOL
3370	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	50	0	0	0	546000	202	0	38000	38000	39000	0	0	0	0	0	4264375	756250	performance	performance	performance	performance	performance	performance	performance	performance	EOL
3380	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	33	33	0	0	421000	202	0	38000	38000	39000	0	0	0	0	0	4264375	756250	performance	performance	performance	performance	performance	performance	performance	performance	EOL
3390	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	50	100	0	0	1014000	202	0	38000	38000	39000	0	0	0	0	0	4264375	756250	performance	performance	performance	performance	performance	performance	performance	performance	EOL
3400	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	546000	202	0	38000	38000	39000	0	0	0	0	0	4264375	756250	performance	performance	performance	performance	performance	performance	performance	performance	EOL
3410	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	0	546000	202	0	38000	39000	39000	0	0	0	0	0	4264375	756250	performance	performance	performance	performance	performance	performance	performance	performance	EOL
3420	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	50	0	0	0	546000	202	0	38000	39000	39000	0	0	0	0	0	4264375	756250	performance	performance	performance	performance	performance	performance	performance	performance	EOL
3430	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	0	0	50	845000	202	0	38000	39000	39000	0	0	0	0	0	4264375	756250	performance	performance	performance	performance	performance	performance	performance	performance	EOL
3440	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	0	100	0	0	546000	202	0	38000	38000	38000	0	0	0	0	0	4264375	756250	performance	performance	performance	performance	performance	performance	performance	performance	EOL
3450	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	50	50	100	0	845000	202	0	38000	39000	39000	0	0	0	0	0	4264375	756250	performance	performance	performance	performance	performance	performance	performance	performance	EOL
3460	300000	300000	300000	300000	400000	400000	500000	500000	0	0	50	0	0	0	50	0	1014000	202	0	38000	39000	39000	0	0	0	0	0	4264375	756250	performance	performance	performance	performance	performance	performance	performance	performance	EOL
3470	300000	300000	300000	300000	400000	400000	500000	500000	0	0	0	0	50	100	0	0	1014000	202	0	38000	39000	39000	0	0	0	0	0	4264375	756250	performance	performance	performance	performance	performance	performance	performance	performance	EOL
3480	300000	300000	300000	300000	400000	400000	2850000	2850000	33	0	0	0	50	0	50	0	546000	202	0	39000	39000	39000	0	0	0	0	0	4264375	756250	performance	performance	performance	performance	performance	performance	performance	performance	EOL
3490	300000	300000	300000	300000	400000	400000	2850000	2850000	50	0	0	0	0	66	0	0	546000	202	0	38000	39000	39000	0	0	0	0	0	4264375	756250	performance	performance	performance	performance	performance	performance	performance	performance	EOL
3500	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	50	0	546000	202	0	40000	39000	39000	0	0	0	0	0	4264375	756250	performance	performance	performance	performance	performance	performance	performance	performance	EOL
3510	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	546000	202	0	39000	39000	39000	0	0	0	0	0	4264375	756250	performance	performance	performance	performance	performance	performance	performance	performance	EOL
3520	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	50	0	50	0	0	0	546000	202	0	38000	39000	39000	0	0	0	0	0	4264375	756250	performance	performance	performance	performance	performance	performance	performance	performance	EOL
3530	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	50	0	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4264375	756250	performance	performance	performance	performance	performance	performance	performance	performance	EOL
3540	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	50	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4264375	756250	performance	performance	performance	performance	performance	performance	performance	performance	EOL
3550	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4264375	756250	performance	performance	performance	performance	performance	performance	performance	performance	EOL
3560	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	50	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4264375	756250	performance	performance	performance	performance	performance	performance	performance	performance	EOL
3570	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4264375	756250	performance	performance	performance	performance	performance	performance	performance	performance	EOL
3580	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	421000	202	0	38000	39000	38000	0	0	0	0	0	4264375	752187	performance	performance	performance	performance	performance	performance	performance	performance	EOL
3590	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4264375	752187	performance	performance	performance	performance	performance	performance	performance	performance	EOL
3600	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	50	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4264375	752187	performance	performance	performance	performance	performance	performance	performance	performance	EOL
3610	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4264375	752187	performance	performance	performance	performance	performance	performance	performance	performance	EOL
3620	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4264375	752187	performance	performance	performance	performance	performance	performance	performance	performance	EOL
3630	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	421000	202	0	38000	38000	39000	0	0	0	0	0	4264375	752187	performance	performance	performance	performance	performance	performance	performance	performance	EOL
3640	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	66	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4264375	752187	performance	performance	performance	performance	performance	performance	performance	performance	EOL
3650	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4264375	752187	performance	performance	performance	performance	performance	performance	performance	performance	EOL
3660	300000	300000	300000	300000	400000	400000	2850000	2850000	0	66	0	0	50	50	0	0	421000	202	0	40000	39000	39000	0	0	0	0	0	4264375	752187	performance	performance	performance	performance	performance	performance	performance	performance	EOL
3670	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4264375	752187	performance	performance	performance	performance	performance	performance	performance	performance	EOL
3680	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	50	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4264375	752187	performance	performance	performance	performance	performance	performance	performance	performance	EOL
3690	300000	300000	300000	300000	400000	400000	2850000	2850000	50	0	0	0	0	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4264375	752187	performance	performance	performance	performance	performance	performance	performance	performance	EOL
3700	300000	300000	300000	300000	400000	400000	2850000	2850000	100	0	0	50	0	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4264375	752187	performance	performance	performance	performance	performance	performance	performance	performance	EOL
3710	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	50	0	0	0	421000	202	0	38000	39000	39000	0	0	0	0	0	4264375	752187	performance	performance	performance	performance	performance	performance	performance	performance	EOL
3720	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	1014000	302	0	38000	39000	39000	0	0	0	0	0	4264375	752187	performance	performance	performance	performance	performance	performance	performance	performance	EOL
3730	300000	300000	300000	300000	400000	400000	2850000	2850000	50	50	0	0	0	0	0	0	1014000	302	0	40000	39000	39000	0	0	0	0	0	4264375	752187	performance	performance	performance	performance	performance	performance	performance	performance	EOL
3740	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	50	0	0	0	0	1014000	302	0	40000	40000	40000	0	0	0	0	0	4264375	752187	performance	performance	performance	performance	performance	performance	performance	performance	EOL
3750	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	100	0	0	0	1014000	302	9	40000	40000	40000	0	0	0	0	0	4264375	752187	performance	performance	performance	performance	performance	performance	performance	performance	EOL
3760	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	100	0	0	1014000	251	9	40000	40000	39000	0	0	0	0	0	4264375	752187	performance	performance	performance	performance	performance	performance	performance	performance	EOL
3770	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	1014000	251	8	40000	40000	40000	0	0	0	0	0	4264375	752187	performance	performance	performance	performance	performance	performance	performance	performance	EOL
3780	300000	300000	300000	300000	400000	400000	2850000	2850000	50	0	0	0	50	0	0	50	1014000	202	12	40000	40000	40000	0	0	0	0	0	4264375	752187	performance	performance	performance	performance	performance	performance	performance	performance	EOL
3790	300000	300000	300000	300000	400000	400000	2850000	2850000	50	0	0	0	50	0	0	0	1014000	202	12	41000	40000	40000	0	0	0	0	0	4264375	752187	performance	performance	performance	performance	performance	performance	performance	performance	EOL
3800	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	1014000	202	7	41000	40000	40000	0	0	0	0	0	4264375	752187	performance	performance	performance	performance	performance	performance	performance	performance	EOL
3810	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	2028000	202	11	43000	40000	40000	0	0	0	0	0	4264375	752187	performance	performance	performance	performance	performance	performance	performance	performance	EOL
3820	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	100	0	0	0	1352000	202	11	42000	40000	40000	0	0	0	0	0	4249531	752187	performance	performance	performance	performance	performance	performance	performance	performance	EOL
3830	300000	300000	300000	300000	400000	400000	2850000	2850000	50	0	0	0	0	0	0	0	1014000	202	8	42000	40000	40000	0	0	0	0	0	4249531	469375	performance	performance	performance	performance	performance	performance	performance	performance	EOL
