Time	LIT0_freq	LIT1_freq	LIT2_freq	LIT3_freq	MID4_freq	MID5_freq	BIG6_freq	BIG7_freq	LIT0_util	LIT1_util	LIT2_util	LIT3_util	MID4_util	MID5_util	BIG6_util	BIG7_util	MIF_Freq	GPU_Freq	GPU_Load	BIG	MID	LITTLE	LIT_state	MID_state	BIG_state	GPU_state	TPU_state	batt_volt	batt_curr	LIT0_governer	LIT1_governer	LIT2_governer	LIT3_governer	MID4_governer	MID5_governer	BIG6_governer	BIG7_governer	EOL
1484	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	100	0	0	0	421000	202	0	36000	36000	36000	0	0	0	0	0	4161250	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1485	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	421000	202	0	36000	36000	36000	0	0	0	0	0	4161250	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1486	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	50	0	0	0	421000	202	0	36000	36000	36000	0	0	0	0	0	4161250	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1487	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	421000	202	0	36000	36000	36000	0	0	0	0	0	4161250	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1488	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	100	0	0	0	421000	202	0	36000	36000	36000	0	0	0	0	0	4161250	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1489	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	100	0	0	0	421000	202	0	36000	36000	36000	0	0	0	0	0	4161250	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1490	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	421000	202	0	36000	36000	36000	0	0	0	0	0	4161250	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1491	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	421000	202	0	36000	36000	36000	0	0	0	0	0	4161250	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1492	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	421000	202	0	36000	36000	36000	0	0	0	0	0	4161250	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1493	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	421000	202	0	36000	36000	36000	0	0	0	0	0	4161250	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1494	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	421000	202	0	36000	36000	36000	0	0	0	0	0	4161250	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1495	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	421000	202	0	36000	36000	36000	0	0	0	0	0	4161250	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1496	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	421000	202	0	36000	36000	36000	0	0	0	0	0	4161250	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1497	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	421000	202	0	36000	36000	36000	0	0	0	0	0	4161250	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1498	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	421000	202	0	36000	36000	36000	0	0	0	0	0	4161250	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1499	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	421000	202	0	36000	36000	36000	0	0	0	0	0	4161250	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1500	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	100	0	0	0	421000	202	0	36000	36000	36000	0	0	0	0	0	4161250	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1501	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	421000	202	0	36000	36000	36000	0	0	0	0	0	4161250	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1502	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	421000	202	0	36000	36000	36000	0	0	0	0	0	4161250	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1503	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	100	0	0	0	421000	202	0	35000	36000	36000	0	0	0	0	0	4161250	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1504	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	421000	202	0	35000	36000	36000	0	0	0	0	0	4161250	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1505	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	421000	202	0	35000	36000	36000	0	0	0	0	0	4161250	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1506	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	100	0	0	0	421000	202	0	35000	36000	36000	0	0	0	0	0	4161250	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1507	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	421000	202	0	35000	36000	36000	0	0	0	0	0	4161250	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1508	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	421000	202	0	35000	36000	36000	0	0	0	0	0	4161250	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1509	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	100	0	0	0	421000	202	0	35000	36000	36000	0	0	0	0	0	4161250	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1510	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	421000	202	0	35000	36000	36000	0	0	0	0	0	4161250	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1511	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	421000	202	0	35000	36000	36000	0	0	0	0	0	4161250	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1512	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	50	0	0	0	421000	202	0	35000	36000	36000	0	0	0	0	0	4161250	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1513	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	421000	202	0	35000	36000	36000	0	0	0	0	0	4161250	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1514	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	100	0	0	0	421000	202	0	35000	36000	36000	0	0	0	0	0	4161250	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1515	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	421000	202	0	35000	36000	36000	0	0	0	0	0	4161250	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1516	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	421000	202	0	35000	36000	36000	0	0	0	0	0	4161250	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1517	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	100	0	0	0	421000	202	0	35000	36000	36000	0	0	0	0	0	4161250	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1518	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	421000	202	0	35000	36000	36000	0	0	0	0	0	4161250	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1519	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	421000	202	0	35000	36000	36000	0	0	0	0	0	4161250	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1520	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	50	0	0	0	421000	202	0	35000	36000	36000	0	0	0	0	0	4161250	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1521	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	421000	202	0	35000	36000	36000	0	0	0	0	0	4161250	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1522	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	100	0	0	0	421000	202	0	36000	36000	36000	0	0	0	0	0	4161250	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1523	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	421000	202	0	36000	36000	36000	0	0	0	0	0	4161250	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1524	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	421000	202	0	36000	36000	36000	0	0	0	0	0	4161250	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1525	300000	300000	300000	300000	400000	400000	2850000	2850000	100	0	0	0	100	0	0	0	421000	202	0	36000	36000	36000	0	0	0	0	0	4161250	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1526	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	421000	202	0	36000	36000	36000	0	0	0	0	0	4161250	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1527	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	421000	202	0	36000	36000	36000	0	0	0	0	0	4161250	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1528	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	421000	202	0	36000	36000	36000	0	0	0	0	0	4161250	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1529	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	100	0	0	0	421000	202	0	36000	36000	36000	0	0	0	0	0	4161250	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1530	300000	300000	300000	300000	400000	400000	2850000	2850000	0	100	0	0	0	0	0	0	421000	202	0	35000	36000	36000	0	0	0	0	0	4161250	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1531	300000	300000	300000	300000	400000	400000	2850000	2850000	100	0	0	0	100	0	0	0	421000	202	0	35000	36000	36000	0	0	0	0	0	4161250	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1532	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	100	0	0	0	421000	202	0	35000	36000	36000	0	0	0	0	0	4161250	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1533	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	421000	202	0	36000	36000	36000	0	0	0	0	0	4161250	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1534	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	421000	202	0	36000	36000	36000	0	0	0	0	0	4161250	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1535	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	421000	202	0	36000	36000	36000	0	0	0	0	0	4161250	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1536	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	100	0	0	0	1014000	302	0	36000	36000	36000	0	0	0	0	0	4161250	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1537	300000	300000	300000	300000	400000	400000	2850000	2850000	0	50	0	0	0	0	0	0	1014000	302	0	37000	36000	36000	0	0	0	0	0	4161250	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1538	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	1014000	302	0	37000	36000	36000	0	0	0	0	0	4161250	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1539	300000	300000	300000	300000	400000	400000	2850000	2850000	50	0	0	0	0	0	0	0	1014000	302	0	37000	36000	37000	0	0	0	0	0	4161250	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1540	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	100	0	0	0	1014000	302	0	38000	36000	37000	0	0	0	0	0	4161250	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1541	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	1014000	302	0	38000	36000	37000	0	0	0	0	0	4161250	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1542	300000	300000	300000	300000	400000	400000	2850000	2850000	50	0	0	0	0	100	100	0	1014000	302	0	38000	36000	37000	0	0	0	0	0	4161250	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1543	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	100	0	0	0	1014000	302	0	38000	37000	37000	0	0	0	0	0	4161250	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1544	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	1014000	302	0	37000	37000	37000	0	0	0	0	0	4161250	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1545	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	1014000	302	0	37000	37000	37000	0	0	0	0	0	4161250	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1546	300000	300000	300000	300000	400000	400000	2850000	2850000	0	100	0	100	100	0	0	0	1014000	302	8	37000	37000	37000	0	0	0	0	0	4161250	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1547	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	1014000	302	8	38000	37000	37000	0	0	0	0	0	4161250	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1548	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	1014000	251	8	38000	37000	37000	0	0	0	0	0	4161250	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1549	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	1014000	251	8	38000	37000	37000	0	0	0	0	0	4161250	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1550	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	100	1014000	251	0	38000	37000	37000	0	0	0	0	0	4161250	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1551	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	1014000	251	0	39000	37000	37000	0	0	0	0	0	4161250	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1552	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	1014000	251	0	39000	37000	37000	0	0	0	0	0	4161250	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1553	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	100	0	0	0	1014000	251	0	39000	37000	37000	0	0	0	0	0	4161250	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1554	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	1014000	251	0	39000	37000	37000	0	0	0	0	0	4161250	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1555	300000	300000	300000	300000	400000	400000	2850000	2850000	50	0	0	0	0	0	0	0	1014000	202	10	39000	37000	37000	0	0	0	0	0	4161250	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1556	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	1014000	202	10	39000	37000	37000	0	0	0	0	0	4161250	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1557	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	1014000	202	10	39000	37000	37000	0	0	0	0	0	4161250	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1558	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	1014000	202	10	39000	37000	37000	0	0	0	0	0	4161250	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1559	300000	300000	300000	300000	400000	400000	2850000	2850000	100	0	0	100	0	0	0	0	1014000	202	10	41000	37000	37000	0	0	0	0	0	4161250	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1560	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	1539000	202	4	41000	37000	37000	0	0	0	0	0	4161250	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1561	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	1539000	202	4	41000	37000	37000	0	0	0	0	0	4161250	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1562	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	1539000	202	4	41000	37000	37000	0	0	0	0	0	4159843	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1563	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	50	0	0	0	0	0	1014000	202	4	40000	37000	37000	0	0	0	0	0	4159843	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1564	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	1014000	202	5	40000	37000	37000	0	0	0	0	0	4159843	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1565	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	1014000	202	5	40000	37000	37000	0	0	0	0	0	4159843	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1566	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	100	0	100	0	0	0	1014000	202	5	38000	37000	37000	0	0	0	0	0	4159843	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1567	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	50	0	0	0	1014000	202	5	38000	37000	37000	0	0	0	0	0	4159843	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1568	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	1014000	202	5	38000	37000	37000	0	0	0	0	0	4159843	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1569	300000	300000	300000	300000	400000	400000	2850000	2850000	100	0	0	0	0	0	0	0	1014000	202	14	38000	37000	37000	0	0	0	0	0	4159843	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1570	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	100	0	0	0	1014000	202	14	38000	37000	37000	0	0	0	0	0	4159843	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1571	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	1014000	202	14	38000	37000	37000	0	0	0	0	0	4159843	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1572	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	100	0	0	0	1014000	202	14	38000	37000	37000	0	0	0	0	0	4159843	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1573	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	1014000	202	5	38000	37000	37000	0	0	0	0	0	4159843	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1574	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	1014000	202	5	38000	37000	37000	0	0	0	0	0	4159843	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1575	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	1014000	202	5	38000	37000	37000	0	0	0	0	0	4159843	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1576	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	50	0	0	0	1014000	202	5	38000	37000	37000	0	0	0	0	0	4159843	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1577	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	100	0	0	0	1014000	202	5	38000	37000	37000	0	0	0	0	0	4159843	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1578	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	1014000	202	5	39000	37000	37000	0	0	0	0	0	4159843	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1579	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	1014000	202	5	39000	37000	37000	0	0	0	0	0	4159843	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1580	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	1014000	202	5	39000	37000	37000	0	0	0	0	0	4159843	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1581	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	1014000	202	5	39000	37000	37000	0	0	0	0	0	4159843	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1582	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	1014000	202	5	39000	37000	37000	0	0	0	0	0	4159843	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1583	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	1014000	202	5	39000	37000	37000	0	0	0	0	0	4159843	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1584	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	1014000	202	5	39000	37000	37000	0	0	0	0	0	4159843	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1585	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	1014000	202	5	39000	37000	37000	0	0	0	0	0	4159843	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1586	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	100	0	0	0	1014000	202	5	39000	37000	37000	0	0	0	0	0	4159843	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1587	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	1014000	202	0	39000	37000	37000	0	0	0	0	0	4159843	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1588	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	1014000	202	0	39000	37000	37000	0	0	0	0	0	4159843	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1589	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	1014000	202	0	39000	37000	37000	0	0	0	0	0	4159843	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1590	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	1014000	202	0	38000	37000	37000	0	0	0	0	0	4159843	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1591	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	100	0	0	0	1014000	202	0	38000	37000	37000	0	0	0	0	0	4159843	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1592	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	1014000	202	0	38000	37000	37000	0	0	0	0	0	4159843	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1593	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	100	0	0	0	1014000	202	3	38000	37000	37000	0	0	0	0	0	4159843	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1594	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	1014000	202	3	38000	37000	37000	0	0	0	0	0	4159843	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1595	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	1014000	202	3	38000	37000	37000	0	0	0	0	0	4159843	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1596	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	100	0	0	0	1014000	202	3	38000	37000	37000	0	0	0	0	0	4159843	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1597	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	546000	202	3	38000	37000	37000	0	0	0	0	0	4159843	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1598	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	100	0	0	0	0	546000	202	0	37000	37000	37000	0	0	0	0	0	4159843	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1599	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	100	0	0	0	546000	202	0	37000	37000	37000	0	0	0	0	0	4159843	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1600	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	546000	202	0	37000	37000	37000	0	0	0	0	0	4159843	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1601	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	546000	202	0	37000	37000	37000	0	0	0	0	0	4159843	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1602	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	50	0	0	0	546000	202	0	37000	37000	37000	0	0	0	0	0	4159843	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1603	300000	300000	300000	300000	400000	400000	2850000	2850000	100	0	0	0	0	0	0	0	546000	202	0	37000	37000	37000	0	0	0	0	0	4159843	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1604	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	100	0	0	0	546000	202	0	37000	37000	37000	0	0	0	0	0	4159843	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1605	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	546000	202	0	37000	37000	37000	0	0	0	0	0	4159843	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1606	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	546000	202	0	37000	37000	37000	0	0	0	0	0	4159843	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1607	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	546000	202	0	37000	37000	37000	0	0	0	0	0	4159843	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1608	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	0	0	0	546000	202	0	36000	36000	37000	0	0	0	0	0	4159843	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1609	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	100	0	0	546000	202	0	36000	36000	37000	0	0	0	0	0	4159843	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
1610	300000	300000	300000	300000	400000	400000	2850000	2850000	0	0	0	0	0	100	0	0	546000	202	0	36000	36000	37000	0	0	0	0	0	4159843	-2500	performance	performance	performance	performance	performance	performance	performance	performance	EOL
